item traded|price|volume|time|buy/sell|market/limit|misc
XLTCZEUR|41.62000|1.55000000|1575295988.8047|s|l|
XLTCZEUR|41.78000|0.32000000|1575296045.1721|b|l|
XLTCZEUR|41.73000|4.80000000|1575296079.2495|b|l|
XLTCZEUR|41.73000|16.20000000|1575296079.2577|b|l|
XLTCZEUR|41.74000|4.00000000|1575296079.2593|b|l|
XLTCZEUR|41.73000|16.82000000|1575296164.0463|b|m|
XLTCZEUR|41.73000|9.99000000|1575296164.0493|b|m|
XLTCZEUR|41.74000|8.85463813|1575296164.0518|b|m|
XLTCZEUR|41.71000|1.13600000|1575296244.5516|b|l|
XLTCZEUR|41.71000|3.99222939|1575296317.4222|b|l|
XLTCZEUR|41.67000|6.52151400|1575296372.2979|b|m|
XLTCZEUR|41.67000|0.56988090|1575296497.4243|b|l|
XLTCZEUR|41.64000|5.76000000|1575297248.5308|b|l|
XLTCZEUR|41.64000|0.45000000|1575297249.2857|b|l|
XLTCZEUR|41.61000|2.00700000|1575297379.2833|s|l|
XLTCZEUR|41.46000|1.00003999|1575297608.6591|b|m|
XLTCZEUR|41.46000|20.00000000|1575297737.1754|b|l|
XLTCZEUR|41.38000|1.89199601|1575297780.2367|s|m|
XLTCZEUR|41.38000|0.00490643|1575297780.2433|s|m|
XLTCZEUR|41.38000|0.00001273|1575297780.2453|s|m|
XLTCZEUR|41.45000|0.44004000|1575297960.1722|s|l|
XLTCZEUR|41.47000|1.05095183|1575298016.5191|b|l|
XLTCZEUR|41.42000|0.52969516|1575298219.1033|b|l|
XLTCZEUR|41.42000|0.00052917|1575298219.1182|b|l|
XLTCZEUR|41.42000|0.00000053|1575298219.121|b|l|
XLTCZEUR|41.42000|2.98913788|1575298219.1222|b|l|
XLTCZEUR|41.37000|2.92800000|1575298252.7294|s|l|
XLTCZEUR|41.36000|1.20000000|1575298258.6341|b|m|
XLTCZEUR|41.41000|5.66304483|1575298853.3155|s|l|
XLTCZEUR|41.36000|4.80000000|1575298872.7187|s|l|
XLTCZEUR|41.33000|0.80000000|1575298897.8793|s|l|
XLTCZEUR|41.31000|0.60000000|1575298916.6221|s|l|
XLTCZEUR|41.44000|1.22104817|1575299181.5392|b|l|
XLTCZEUR|41.38000|4.75060000|1575299300.0007|b|m|
XLTCZEUR|41.36000|0.38000000|1575299545.1842|b|l|
XLTCZEUR|41.34000|0.12593591|1575299830.9536|b|l|
XLTCZEUR|41.33000|5.34100000|1575299856.6067|s|l|
XLTCZEUR|41.33000|1.00236704|1575299893.9643|b|l|
XLTCZEUR|41.33000|14.00000000|1575300115.7242|b|l|
XLTCZEUR|41.34000|1.00633299|1575300243.6262|b|m|
XLTCZEUR|41.29000|0.60000000|1575300348.3767|s|m|
XLTCZEUR|41.29000|0.60000000|1575300348.3877|s|m|
XLTCZEUR|41.29000|2.29200000|1575300348.3901|s|m|
XLTCZEUR|41.28000|0.60000000|1575300348.3921|s|m|
XLTCZEUR|41.28000|0.60000000|1575300348.3936|s|m|
XLTCZEUR|41.27000|0.20000000|1575300348.3954|s|m|
XLTCZEUR|41.27000|0.20000000|1575300348.3972|s|m|
XLTCZEUR|41.27000|0.20000000|1575300348.3995|s|m|
XLTCZEUR|41.27000|13.00000000|1575300348.4012|s|m|
XLTCZEUR|41.27000|21.74000000|1575300348.4029|s|m|
XLTCZEUR|41.26000|37.96800000|1575300348.4043|s|m|
XLTCZEUR|41.20000|1.00000000|1575300518.219|s|m|
XLTCZEUR|41.20000|7.97666059|1575300518.2269|s|m|
XLTCZEUR|41.20000|0.01333941|1575300518.2286|s|m|
XLTCZEUR|41.26000|22.15000000|1575300535.311|b|m|
XLTCZEUR|41.27000|0.89941832|1575300647.0112|b|m|
XLTCZEUR|41.29000|1.51937666|1575300722.5397|b|m|
XLTCZEUR|41.21000|0.96995000|1575300805.1704|s|l|
XLTCZEUR|41.28000|3.46383165|1575300963.7468|b|m|
XLTCZEUR|41.28000|1.33616835|1575300964.1659|b|m|
XLTCZEUR|41.29000|5.71715206|1575300964.1695|b|m|
XLTCZEUR|41.31000|2.00000000|1575301141.0083|s|l|
XLTCZEUR|41.43000|2.00000000|1575301282.6077|s|l|
XLTCZEUR|41.42000|0.98000000|1575301295.1625|b|l|
XLTCZEUR|41.47000|5.76000000|1575301543.645|b|l|
XLTCZEUR|41.44000|0.70000000|1575301843.4526|b|m|
XLTCZEUR|41.39000|1.10990000|1575301910.1583|s|l|
XLTCZEUR|41.44000|0.23000000|1575301924.3607|b|m|
XLTCZEUR|41.48000|2.09731544|1575302184.3835|b|l|
XLTCZEUR|41.46000|2.09731544|1575302215.5695|b|l|
XLTCZEUR|41.47000|0.52432886|1575302247.2196|b|l|
XLTCZEUR|41.57000|1.00000000|1575302648.3193|b|m|
XLTCZEUR|41.56000|2.29028500|1575302648.5646|b|m|
XLTCZEUR|41.55000|3.43460100|1575302708.9372|b|m|
XLTCZEUR|41.42000|9.65100000|1575302986.6166|s|l|
XLTCZEUR|41.32000|4.80000000|1575303109.7568|s|m|
XLTCZEUR|41.31000|8.55620000|1575303109.7715|s|m|
XLTCZEUR|41.26000|9.88229462|1575303130.6667|s|m|
XLTCZEUR|41.25000|4.80000000|1575303130.6813|s|m|
XLTCZEUR|41.25000|0.26615223|1575303130.6826|s|m|
XLTCZEUR|41.25000|6.64025315|1575303130.6839|s|m|
XLTCZEUR|41.28000|4.80000000|1575303226.7741|s|m|
XLTCZEUR|41.28000|19.90000000|1575303226.7839|s|m|
XLTCZEUR|41.34000|1.51937666|1575303662.1477|b|m|
XLTCZEUR|41.34000|2.41277213|1575303730.5605|b|m|
XLTCZEUR|41.34000|0.00622787|1575303730.5707|b|m|
XLTCZEUR|41.32000|0.20000000|1575304248.348|b|l|
XLTCZEUR|41.30000|4.30358664|1575304292.8584|s|l|
XLTCZEUR|41.29000|1.45641336|1575304292.8621|s|l|
XLTCZEUR|41.30000|0.20000000|1575304296.9417|b|l|
XLTCZEUR|41.29000|2.76458664|1575304297.128|s|l|
XLTCZEUR|41.31000|1.13600000|1575304346.6758|b|l|
XLTCZEUR|41.34000|74.27300000|1575304544.6632|b|l|
XLTCZEUR|41.30000|0.30000000|1575304925.1696|b|l|
XLTCZEUR|41.30000|0.35000000|1575305163.6108|b|m|
XLTCZEUR|41.23000|0.69818472|1575305526.4762|s|m|
XLTCZEUR|41.23000|0.00181057|1575305526.4834|s|m|
XLTCZEUR|41.23000|0.00000470|1575305526.4847|s|m|
XLTCZEUR|41.28000|0.18587361|1575305654.7619|b|m|
XLTCZEUR|41.23000|1.72541839|1575305736.6292|s|l|
XLTCZEUR|41.23000|4.13900000|1575305736.6345|s|l|
XLTCZEUR|41.15000|1.21506682|1575305757.2876|s|l|
XLTCZEUR|41.13000|5.76000000|1575305779.3515|b|l|
XLTCZEUR|41.15000|1.92267557|1575305891.035|b|l|
XLTCZEUR|41.13000|16.76000000|1575306051.598|s|l|
XLTCZEUR|41.13000|12.46412639|1575306063.1356|b|m|
XLTCZEUR|41.13000|13.66000000|1575306063.1578|b|m|
XLTCZEUR|41.14000|86.46882621|1575306063.1604|b|m|
XLTCZEUR|41.11000|1.00005999|1575306084.1453|b|m|
XLTCZEUR|41.12000|2.52937666|1575306183.8126|b|m|
XLTCZEUR|41.10000|0.46200000|1575306214.1835|s|l|
XLTCZEUR|41.05000|0.00000508|1575306275.4044|s|l|
XLTCZEUR|41.04000|13.00000000|1575306291.5411|s|l|
XLTCZEUR|41.03000|50.00000000|1575306331.475|s|l|
XLTCZEUR|41.02000|0.60000000|1575306440.2637|s|l|
XLTCZEUR|41.00000|0.79997000|1575306440.2694|s|l|
XLTCZEUR|41.00000|4.20003000|1575306440.2755|s|m|
XLTCZEUR|41.00000|0.20000000|1575306440.2784|s|m|
XLTCZEUR|41.00000|1.59997000|1575306440.2808|s|m|
XLTCZEUR|41.00000|10.70003000|1575306489.8665|s|l|
XLTCZEUR|41.00000|0.14683000|1575306489.8721|s|l|
XLTCZEUR|41.00000|0.10000000|1575306489.8751|s|l|
XLTCZEUR|41.00000|1.00000000|1575306489.8771|s|l|
XLTCZEUR|41.00000|2.00000000|1575306489.8794|s|l|
XLTCZEUR|41.00000|0.50000000|1575306489.8815|s|l|
XLTCZEUR|41.00000|1.00000000|1575306489.8838|s|l|
XLTCZEUR|41.00000|0.60000000|1575306489.8863|s|l|
XLTCZEUR|41.00000|0.60000000|1575306489.8875|s|l|
XLTCZEUR|40.99000|0.24845269|1575306493.3244|s|l|
XLTCZEUR|40.93000|1.22098446|1575306578.3644|s|l|
XLTCZEUR|40.93000|3.38200000|1575306578.3682|s|l|
XLTCZEUR|40.89000|1.00000000|1575306578.561|s|l|
XLTCZEUR|40.88000|0.66600000|1575306579.4562|s|l|
XLTCZEUR|40.88000|7.33400000|1575306579.4583|s|l|
XLTCZEUR|40.85000|1.10000107|1575306580.5101|s|l|
XLTCZEUR|40.85000|11.89999893|1575306580.9495|s|l|
XLTCZEUR|40.84000|0.12379964|1575306580.9556|s|l|
XLTCZEUR|40.81000|8.00000000|1575306591.8546|b|l|
XLTCZEUR|40.81000|12.00000000|1575306592.0088|b|l|
XLTCZEUR|40.81000|0.26588634|1575306592.0125|b|l|
XLTCZEUR|40.81000|0.00026562|1575306592.0138|b|l|
XLTCZEUR|40.81000|0.00000026|1575306592.0155|b|l|
XLTCZEUR|40.92000|10.90000000|1575306615.6792|b|l|
XLTCZEUR|40.94000|20.00000000|1575306615.6845|b|l|
XLTCZEUR|40.95000|19.10000000|1575306615.6864|b|l|
XLTCZEUR|40.95000|0.65369527|1575306660.7651|s|l|
XLTCZEUR|41.01000|20.00000000|1575306994.0736|b|l|
XLTCZEUR|41.01000|7.50109768|1575306994.0777|b|l|
XLTCZEUR|41.02000|3.49449049|1575306994.0794|b|l|
XLTCZEUR|41.02000|5.76000000|1575307001.1768|s|l|
XLTCZEUR|41.02000|4.35184787|1575307001.821|s|l|
XLTCZEUR|41.02000|1.21891760|1575307002.4579|s|l|
XLTCZEUR|41.01000|4.80000000|1575307006.377|b|l|
XLTCZEUR|41.01000|5.31995360|1575307006.3803|b|l|
XLTCZEUR|41.02000|8.38004640|1575307006.3816|b|l|
XLTCZEUR|41.01000|3.92632000|1575307047.2665|b|m|
XLTCZEUR|41.02000|20.00000000|1575307220.2697|b|l|
XLTCZEUR|41.03000|0.90567877|1575307234.9222|b|m|
XLTCZEUR|41.03000|5.00000000|1575307241.9616|b|l|
XLTCZEUR|41.01000|2.41600000|1575307276.0319|s|l|
XLTCZEUR|40.99000|2.44000000|1575307341.1614|b|m|
XLTCZEUR|40.98000|5.76000000|1575307542.8064|b|l|
XLTCZEUR|40.97000|5.76000000|1575307543.8812|b|l|
XLTCZEUR|40.97000|3.31368000|1575307544.8633|b|l|
XLTCZEUR|40.98000|2.44632000|1575307544.874|b|l|
XLTCZEUR|40.98000|5.76000000|1575307547.8866|b|l|
XLTCZEUR|40.98000|5.76000000|1575307548.8671|b|l|
XLTCZEUR|41.00000|5.76000000|1575307554.4911|b|l|
XLTCZEUR|41.00000|5.76000000|1575307558.2883|b|l|
XLTCZEUR|40.99000|0.93514421|1575307643.1115|s|l|
XLTCZEUR|40.96000|4.80000000|1575307736.649|b|l|
XLTCZEUR|40.96000|0.20000000|1575307771.9935|s|l|
XLTCZEUR|40.96000|2.40800000|1575307772.001|s|l|
XLTCZEUR|40.96000|4.80000000|1575307788.53|b|l|
XLTCZEUR|40.97000|5.76000000|1575307789.2107|s|l|
XLTCZEUR|40.97000|4.44000000|1575307790.9518|s|l|
XLTCZEUR|40.95000|1.00000000|1575307840.5423|s|l|
XLTCZEUR|40.91000|0.59829766|1575307840.553|s|l|
XLTCZEUR|40.97000|6.64779000|1575307911.075|b|l|
XLTCZEUR|40.97000|21.36000000|1575307911.0851|b|l|
XLTCZEUR|40.97000|4.80000000|1575307911.0867|b|l|
XLTCZEUR|40.99000|13.81570000|1575307921.7564|b|m|
XLTCZEUR|40.98000|4.80000000|1575307965.5364|b|l|
XLTCZEUR|40.99000|2.20000000|1575307965.5394|b|l|
XLTCZEUR|40.97000|10.00000000|1575307991.8837|s|l|
XLTCZEUR|41.05000|17.81272351|1575308235.3984|b|l|
XLTCZEUR|41.01000|5.76000000|1575308258.3746|b|l|
XLTCZEUR|40.97000|0.29288849|1575308305.2757|s|m|
XLTCZEUR|40.97000|6.89932151|1575308439.1078|s|l|
XLTCZEUR|40.97000|2.06000000|1575308439.1116|s|l|
XLTCZEUR|41.03000|0.11000000|1575308803.9155|b|l|
XLTCZEUR|40.96000|0.11006000|1575308835.6382|s|l|
XLTCZEUR|40.99000|3.73167224|1575309455.6926|b|l|
XLTCZEUR|41.00000|10.00000000|1575309487.0839|b|l|
XLTCZEUR|40.99000|0.50000000|1575309504.855|b|l|
XLTCZEUR|40.93000|4.34100000|1575309625.5296|s|l|
XLTCZEUR|40.89000|25.79800000|1575309659.6942|b|l|
XLTCZEUR|40.89000|18.58000000|1575309659.6988|b|l|
XLTCZEUR|40.89000|10.62200000|1575309659.7003|b|l|
XLTCZEUR|40.87000|3.50000000|1575309758.4645|b|l|
XLTCZEUR|40.85000|1.00000000|1575309801.7861|s|m|
XLTCZEUR|40.81000|11.51746856|1575309801.7934|s|m|
XLTCZEUR|40.85000|2.21000000|1575309915.2682|b|l|
XLTCZEUR|40.85000|2.21000000|1575309946.437|b|l|
XLTCZEUR|40.80000|1.00000000|1575309986.269|s|l|
XLTCZEUR|40.79000|2.21000000|1575310000.1663|b|l|
XLTCZEUR|40.77000|15.00000000|1575310201.5726|b|m|
XLTCZEUR|40.77000|2.16766740|1575310234.4436|b|l|
XLTCZEUR|40.77000|2.83233260|1575310323.5822|b|m|
XLTCZEUR|40.77000|6.02874808|1575310323.5881|b|m|
XLTCZEUR|40.76000|2.22999000|1575310341.8073|s|l|
XLTCZEUR|40.76000|0.79601000|1575310364.6121|s|l|
XLTCZEUR|40.76000|0.50000000|1575310364.6179|s|l|
XLTCZEUR|40.76000|0.50000000|1575310364.6195|s|l|
XLTCZEUR|40.70000|1.49996000|1575310410.1721|s|l|
XLTCZEUR|40.70000|1.20286555|1575310418.2531|s|l|
XLTCZEUR|40.70000|6.00000000|1575310418.2587|s|l|
XLTCZEUR|40.60000|10.00000000|1575310423.2181|s|l|
XLTCZEUR|40.60000|1.99716000|1575310445.8737|s|m|
XLTCZEUR|40.62000|1.00010599|1575310463.4286|b|m|
XLTCZEUR|40.72000|1.00000000|1575310663.9356|b|m|
XLTCZEUR|40.67000|2.71527275|1575310914.3321|s|l|
XLTCZEUR|40.67000|0.00472725|1575310914.3417|s|l|
XLTCZEUR|40.63000|4.08300000|1575311123.4356|s|l|
XLTCZEUR|40.61000|1.00000000|1575311151.6771|s|l|
XLTCZEUR|40.58000|0.29268062|1575311217.9744|s|l|
XLTCZEUR|40.58000|0.10740858|1575311217.9898|s|l|
XLTCZEUR|40.58000|0.20000000|1575311217.9924|s|l|
XLTCZEUR|40.58000|0.20000000|1575311217.9937|s|l|
XLTCZEUR|40.58000|0.20000000|1575311217.9952|s|l|
XLTCZEUR|40.58000|0.60000000|1575311217.9965|s|l|
XLTCZEUR|40.58000|0.60000000|1575311217.9981|s|l|
XLTCZEUR|40.58000|0.60000000|1575311217.9996|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0011|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0023|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.004|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0057|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0071|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0086|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0099|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0111|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.0125|s|l|
XLTCZEUR|40.58000|0.60000000|1575311218.014|s|l|
XLTCZEUR|40.58000|7.95925090|1575311218.0155|s|l|
XLTCZEUR|40.51000|5.00000000|1575311305.6258|s|l|
XLTCZEUR|40.51000|0.50000000|1575311305.6424|s|l|
XLTCZEUR|40.50000|0.20000000|1575311305.6452|s|l|
XLTCZEUR|40.50000|0.14148000|1575311305.6476|s|l|
XLTCZEUR|40.50000|1.00000000|1575311305.6492|s|l|
XLTCZEUR|40.50000|2.46913580|1575311305.6511|s|l|
XLTCZEUR|40.50000|5.10000000|1575311305.6543|s|l|
XLTCZEUR|40.47000|14.58000000|1575311305.6571|s|l|
XLTCZEUR|40.46000|0.10212556|1575311305.6588|s|l|
XLTCZEUR|40.46000|0.20925864|1575311305.6608|s|l|
XLTCZEUR|40.46000|0.80000000|1575311305.667|s|m|
XLTCZEUR|40.46000|16.03074136|1575311305.6714|s|m|
XLTCZEUR|40.45000|13.27000000|1575311305.6732|s|m|
XLTCZEUR|40.43000|0.80000000|1575311305.6745|s|m|
XLTCZEUR|40.42000|9.00000000|1575311305.6758|s|m|
XLTCZEUR|40.41000|35.70476431|1575311305.6769|s|m|
XLTCZEUR|40.54000|5.05437666|1575311343.1843|b|m|
XLTCZEUR|40.54000|1.00000000|1575311350.0709|b|m|
XLTCZEUR|40.58000|2.46426800|1575311403.9609|b|m|
XLTCZEUR|40.74000|0.10002455|1575311599.341|b|m|
XLTCZEUR|40.74000|0.79997545|1575311599.3549|b|m|
XLTCZEUR|40.75000|0.44428081|1575311633.6054|b|m|
XLTCZEUR|40.76000|0.57560000|1575311644.1842|b|m|
XLTCZEUR|40.74000|4.80000000|1575311660.2636|s|l|
XLTCZEUR|40.73000|4.23990000|1575311660.4601|b|l|
XLTCZEUR|40.74000|1.00000000|1575311877.1881|s|m|
XLTCZEUR|40.74000|0.50000000|1575311947.2725|s|m|
XLTCZEUR|40.73000|0.79174000|1575311947.2846|s|m|
XLTCZEUR|40.78000|0.91123100|1575312272.5113|b|m|
XLTCZEUR|40.79000|0.27000000|1575312385.1689|b|l|
XLTCZEUR|40.75000|4.61195506|1575312559.7985|s|l|
XLTCZEUR|40.70000|4.37700000|1575312566.3851|b|l|
XLTCZEUR|40.70000|1.18130300|1575312597.4854|b|l|
XLTCZEUR|40.68000|0.26944034|1575312639.0532|s|m|
XLTCZEUR|40.67000|3.53055966|1575312639.0711|s|m|
XLTCZEUR|40.70000|2.00000000|1575312770.2548|s|l|
XLTCZEUR|40.70000|1.01000000|1575312782.9508|b|m|
XLTCZEUR|40.69000|2.13000000|1575312815.7384|b|l|
XLTCZEUR|40.63000|20.00000000|1575312980.4061|s|m|
XLTCZEUR|40.63000|4.80000000|1575312980.4093|s|m|
XLTCZEUR|40.63000|16.60000000|1575312980.4108|s|m|
XLTCZEUR|40.63000|9.99000000|1575312980.4131|s|m|
XLTCZEUR|40.62000|13.82000000|1575312980.4146|s|m|
XLTCZEUR|40.62000|7.85712081|1575312980.416|s|m|
XLTCZEUR|40.61000|21.21000000|1575312980.4174|s|m|
XLTCZEUR|40.60000|55.60112929|1575312980.4188|s|m|
XLTCZEUR|40.60000|0.12205396|1575312980.4204|s|m|
XLTCZEUR|40.60000|0.00026793|1575312980.4216|s|m|
XLTCZEUR|40.60000|0.00000059|1575312980.4227|s|m|
XLTCZEUR|40.70000|3.00000000|1575313055.7917|b|l|
XLTCZEUR|40.68000|5.00000000|1575313352.3555|b|m|
XLTCZEUR|40.68000|4.70812000|1575313426.4823|b|l|
XLTCZEUR|40.68000|83.73599063|1575313568.9268|b|l|
XLTCZEUR|40.80000|0.20000000|1575313651.8328|b|l|
XLTCZEUR|40.80000|4.02795415|1575313689.4736|b|m|
XLTCZEUR|40.78000|3.90907264|1575313691.0474|s|l|
XLTCZEUR|40.83000|1.00000000|1575313909.8227|b|l|
XLTCZEUR|40.92000|5.00000000|1575313984.2342|b|m|
XLTCZEUR|40.92000|18.34000000|1575313994.6961|b|l|
XLTCZEUR|40.93000|5.42765209|1575313994.7016|b|l|
XLTCZEUR|40.93000|14.45234791|1575313996.5638|b|m|
XLTCZEUR|40.93000|4.80000000|1575313996.5697|b|m|
XLTCZEUR|40.93000|20.00000000|1575313996.5712|b|m|
XLTCZEUR|40.94000|15.50000000|1575313996.5731|b|m|
XLTCZEUR|40.94000|14.91000000|1575313996.5748|b|m|
XLTCZEUR|40.96000|19.90000000|1575313996.5763|b|m|
XLTCZEUR|40.96000|38.05842285|1575313996.5782|b|m|
XLTCZEUR|40.89000|3.49992014|1575314126.6808|b|l|
XLTCZEUR|40.87000|7.17000000|1575314330.1658|b|l|
XLTCZEUR|40.86000|15.55100000|1575314495.1481|b|l|
XLTCZEUR|40.86000|28.44900000|1575314966.1232|s|l|
XLTCZEUR|40.85000|6.37000000|1575314969.634|b|l|
XLTCZEUR|40.85000|0.55000000|1575314982.099|b|l|
XLTCZEUR|40.85000|5.76000000|1575315043.0791|b|l|
XLTCZEUR|40.85000|5.76000000|1575315045.9637|b|l|
XLTCZEUR|40.85000|5.64200000|1575315048.9301|b|l|
XLTCZEUR|40.93000|10.00000000|1575315208.05|b|l|
XLTCZEUR|40.88000|5.76000000|1575315347.1469|s|l|
XLTCZEUR|40.88000|3.48504688|1575315348.1901|s|l|
XLTCZEUR|40.91000|2.11273430|1575315720.6725|s|l|
XLTCZEUR|40.90000|0.88000000|1575315930.259|b|l|
XLTCZEUR|40.88000|0.98000000|1575316193.5609|s|l|
XLTCZEUR|40.89000|0.69071900|1575316247.1544|b|m|
XLTCZEUR|40.88000|0.02000000|1575316301.7861|s|l|
XLTCZEUR|40.87000|3.14157572|1575316512.0572|b|l|
XLTCZEUR|40.86000|3.49992014|1575316557.0435|s|m|
XLTCZEUR|40.86000|0.49878304|1575316557.0563|s|m|
XLTCZEUR|40.86000|0.00129348|1575316557.0581|s|m|
XLTCZEUR|40.86000|0.00000334|1575316557.0596|s|m|
XLTCZEUR|40.87000|0.44000000|1575316585.1678|b|l|
XLTCZEUR|40.87000|1.00000000|1575316699.2296|s|l|
XLTCZEUR|40.86000|1.76092014|1575316699.2414|s|l|
XLTCZUSD|47.46000|2.04241233|1575230829.2623|s|l|
XLTCZUSD|47.46000|0.00529650|1575230829.2693|s|l|
XLTCZUSD|47.46000|0.00001373|1575230829.271|s|l|
XLTCZUSD|47.45000|0.50721410|1575231555.1705|s|m|
XLTCZUSD|47.45000|0.00131534|1575231555.1928|s|m|
XLTCZUSD|47.45000|0.00000056|1575231555.1945|s|m|
XLTCZUSD|47.46000|0.23887585|1575231634.4804|s|l|
XLTCZUSD|47.46000|0.00061415|1575231634.5299|s|l|
XLTCZUSD|47.43000|0.50847458|1575231692.8773|b|m|
XLTCZUSD|47.49000|0.16949153|1575232847.6672|b|m|
XLTCZUSD|47.45000|0.19973621|1575233011.3181|s|m|
XLTCZUSD|47.43000|10.52973306|1575234397.9615|b|l|
XLTCZUSD|47.43000|10.52973306|1575234399.4825|b|l|
XLTCZUSD|47.43000|28.89750000|1575234402.6737|b|l|
XLTCZUSD|47.43000|0.00003388|1575234405.2579|b|l|
XLTCZUSD|47.48000|0.44067797|1575234495.9701|b|m|
XLTCZUSD|47.44000|0.50867744|1575234505.9345|s|m|
XLTCZUSD|47.44000|0.00131913|1575234505.9468|s|m|
XLTCZUSD|47.44000|0.00000342|1575234505.9485|s|m|
XLTCZUSD|47.45000|0.33898305|1575234620.6657|b|m|
XLTCZUSD|47.42000|0.60000000|1575234870.9064|b|m|
XLTCZUSD|47.40000|3.50000000|1575234931.1247|b|l|
XLTCZUSD|47.40000|168.84200000|1575234931.1275|b|l|
XLTCZUSD|47.42000|23.36212974|1575234931.1964|b|l|
XLTCZUSD|47.42000|30.70000000|1575234931.1985|b|l|
XLTCZUSD|47.43000|9.99000000|1575234931.3647|b|l|
XLTCZUSD|47.52000|1.69491525|1575235799.472|b|m|
XLTCZUSD|47.50000|5.20275357|1575236009.993|s|l|
XLTCZUSD|47.50000|5.26482576|1575236010.0453|s|l|
XLTCZUSD|47.50000|0.15881894|1575236101.5905|b|l|
XLTCZUSD|47.50000|4.70601052|1575236179.8596|b|l|
XLTCZUSD|47.50000|4.70594736|1575236203.4013|b|l|
XLTCZUSD|47.50000|1.37682773|1575236207.7207|b|l|
XLTCZUSD|47.50000|0.00219121|1575236207.7228|b|l|
XLTCZUSD|47.50000|0.00000491|1575236207.7886|b|l|
XLTCZUSD|47.54000|8.00000000|1575237015.6192|s|l|
XLTCZUSD|47.54000|1.97000000|1575237015.6663|s|l|
XLTCZUSD|47.53000|10.50437617|1575237015.669|s|l|
XLTCZUSD|47.53000|12.00000000|1575237015.6707|s|l|
XLTCZUSD|47.53000|4.75559983|1575237015.672|s|l|
XLTCZUSD|47.56000|8.00000000|1575237122.2461|b|l|
XLTCZUSD|47.58000|7.79600000|1575237122.2538|b|l|
XLTCZUSD|47.58000|10.49390491|1575237141.1058|s|l|
XLTCZUSD|47.57000|0.98245573|1575237141.1172|s|l|
XLTCZUSD|47.57000|0.00196099|1575237141.1188|s|l|
XLTCZUSD|47.57000|0.00000391|1575237141.1203|s|l|
XLTCZUSD|47.62000|1.34445734|1575237211.6496|s|l|
XLTCZUSD|47.67000|0.12714558|1575237256.0661|b|m|
XLTCZUSD|47.67000|0.32250000|1575237256.0694|b|m|
XLTCZUSD|47.71000|0.21702109|1575237256.0709|b|m|
XLTCZUSD|47.80000|3.94067797|1575237709.5313|b|l|
XLTCZUSD|47.80000|18.10938237|1575237710.94|b|l|
XLTCZUSD|47.75000|4.20000000|1575237831.5644|s|l|
XLTCZUSD|47.75000|4.20000000|1575237832.5941|s|l|
XLTCZUSD|47.75000|4.20000000|1575237841.5141|s|l|
XLTCZUSD|47.75000|2.40000000|1575237842.9483|s|l|
XLTCZUSD|47.75000|16.90000000|1575237844.1723|s|l|
XLTCZUSD|47.65000|1.87888137|1575237922.5693|b|l|
XLTCZUSD|47.67000|26.41657472|1575237987.3979|b|l|
XLTCZUSD|47.67000|4.20000000|1575238000.1881|b|l|
XLTCZUSD|47.67000|1.40842528|1575238000.2514|b|l|
XLTCZUSD|47.74000|1.00000000|1575238168.0842|b|l|
XLTCZUSD|47.72000|1.00000000|1575238180.8612|s|l|
XLTCZUSD|47.68000|0.60000000|1575238194.7594|b|m|
XLTCZUSD|47.55000|3.20000000|1575238237.058|s|l|
XLTCZUSD|47.55000|6.26000000|1575238240.0258|s|l|
XLTCZUSD|47.55000|8.00000000|1575238241.9166|s|l|
XLTCZUSD|47.73000|1.66666667|1575238497.2698|b|m|
XLTCZUSD|47.61000|3.50000000|1575238800.428|s|l|
XLTCZUSD|47.60000|12.00000000|1575238800.466|s|l|
XLTCZUSD|47.59000|31.90000000|1575238800.469|s|l|
XLTCZUSD|47.57000|12.04001250|1575238800.4707|s|l|
XLTCZUSD|47.57000|12.67000000|1575238800.4729|s|l|
XLTCZUSD|47.56000|10.49677359|1575238800.4763|s|l|
XLTCZUSD|47.55000|198.81592394|1575238800.4783|s|l|
XLTCZUSD|47.65000|3.12596425|1575239154.064|b|l|
XLTCZUSD|47.64000|2.99999998|1575239325.3964|b|l|
XLTCZUSD|47.61000|3.00000000|1575239351.1062|b|l|
XLTCZUSD|47.61000|2.66666667|1575239391.5697|b|m|
XLTCZUSD|47.61000|0.50000000|1575239396.1542|b|l|
XLTCZUSD|47.62000|8.00000000|1575239396.1597|b|l|
XLTCZUSD|47.64000|19.49392034|1575239396.1616|b|l|
XLTCZUSD|47.60000|53.85996408|1575239697.618|b|l|
XLTCZUSD|47.61000|13.01800000|1575239787.5984|b|l|
XLTCZUSD|47.82000|4.20000000|1575240743.2965|b|l|
XLTCZUSD|47.82000|4.20000000|1575240744.2949|b|l|
XLTCZUSD|47.83000|57.03600000|1575241212.0084|b|l|
XLTCZUSD|47.92000|4.27151227|1575241330.5185|b|l|
